Summary:	 This is a Default Field for a map described using potential values at various radial locations from a dust grain. It is an OM Potential Field for dust of radius = 1 Debye length (~ 7.4um using standard DiMPl pars), with a surface potential of 2.515. The radius values are normalised to the Debye length, and the potential values use the standard normalisation scheme of phi = (-eV) / (kBTe). T=1. Defined on a scale over 10000x1x1. First dimension (start, stop): (1,100).;
Number of Dimensions:	1;
Coordinate System:	Spherical_1;
Ordered:	True;
Is Electric Field Defined:	False;
Positions Normalised to Dust Radius:	False;
Positions Normalised to Debye Length:	True;
Potential/Electric Field Normalised via phi = (-eV)/(kBTe):	True;
Find Dust Grain Potential from this custom field map:	True;
Find Dust Grain Radius from this custom field map:	True;
Potential	Radial_Position;
0.30543231036221	2.76237623762376
0.30211068439533	2.77227722772277
0.29878940373655	2.78217821782178
0.29554822908665	2.79207920792079
0.29230738908150	2.80198019801980
0.28914467316295	2.81188118811881
0.28598228158966	2.82178217821782
0.28289608089804	2.83168316831683
0.27981019460212	2.84158415841584
0.27679861350290	2.85148514851485
0.27378733718645	2.86138613861386
0.27084852673523	2.87128712871287
0.26791001177772	2.88118811881188
0.26504216857083	2.89108910891089
0.26217461188032	2.90099009900990
0.25937597693515	2.91089108910891
0.25657761982902	2.92079207920792
0.25384647749286	2.93069306930693
0.25111560460724	2.94059405940594
0.24845028137900	2.95049504950495
0.24578521949091	2.96039603960396
0.24318408310058	2.97029702970297
0.24058320020785	2.98019801980198
0.23804465872018	2.99009900990099
0.23550636314557	3.00000000000000
0.23302886386071	3.00990099009900
0.23055160315294	3.01980198019801
0.22813363164651	3.02970297029702
0.22571589162072	3.03960396039603
0.22335597080783	3.04950495049504
0.22099627460995	3.05940594059405
0.21869296383259	3.06930693069306
0.21638987102715	3.07920792079207
0.21414176516430	3.08910891089108
0.21189387084477	3.09900990099009
0.20969959944453	3.10891089108910
0.20750553336586	3.11881188118811
0.20536375979909	3.12871287128712
0.20322218553162	3.13861386138613
0.20113160616642	3.14851485148514
0.19904122027067	3.15841584158415
0.19700056366727	3.16831683168316
0.19496009488910	3.17821782178217
0.19296812101449	3.18811881188118
0.19097632949997	3.19801980198019
0.18903182885373	3.20792079207920
0.18708750527528	3.21782178217821
0.18518929825137	3.22772277227722
0.18329126316977	3.23762376237623
0.18143819943442	3.24752475247524
0.17958530267690	3.25742574257425
0.17777626034939	3.26732673267326
0.17596738019067	3.27722772277227
0.17420126514952	3.28712871287128
0.17243530761824	3.29702970297029
0.17071105282437	3.30693069306930
0.16898695102639	3.31683168316831
0.16730351586277	3.32673267326732
0.16562022932106	3.33663366336633
0.16397659894848	3.34653465346534
0.16233311295906	3.35643564356435
0.16072829768762	3.36633663366336
0.15912362269124	3.37623762376237
0.15755665726073	3.38613861386138
0.15598982812343	3.39603960396039
0.15445977121279	3.40594059405940
0.15292984673548	3.41584158415841
0.15143578048438	3.42574257425742
0.14994184292465	3.43564356435643
0.14848287225763	3.44554455445544
0.14702402665399	3.45544554455445
0.14559927872516	3.46534653465346
0.14417465234188	3.47524752475247
0.14278327599313	3.48514851485148
0.14139201777863	3.49504950495049
0.14003318297402	3.50495049504950
0.13867446299536	3.51485148514851
0.13734736023417	3.52475247524752
0.13602036909023	3.53465346534653
0.13472420912394	3.54455445544554
0.13342815766256	3.55445544554455
0.13216217093100	3.56435643564356
0.13089628968520	3.57425742574257
0.12965972580166	3.58415841584158
0.12842326447489	3.59405940594059
0.12721539172180	3.60396039603960
0.12600761868372	3.61386138613861
0.12482772348480	3.62376237623762
0.12364792524353	3.63366336633663
0.12249531194832	3.64356435643564
0.12134279293509	3.65346534653465
0.12021678331160	3.66336633663366
0.11909086537348	3.67326732673267
0.11799079803284	3.68316831683168
0.11689081985748	3.69306930693069
0.11581604996426	3.70297029702970
0.11474136679031	3.71287128712871
0.11369126578066	3.72277227722772
0.11264124911600	3.73267326732673
0.11161520406878	3.74257425742574
0.11058924106172	3.75247524752475
0.10958665444790	3.76237623762376
0.10858414763664	3.77227722772277
0.10760443694288	3.78217821782178
0.10662480387921	3.79207920792079
0.10566740121237	3.80198019801980
0.10471007406624	3.81188118811881
0.10377442578985	3.82178217821782
0.10283885098588	3.83168316831683
0.10192441738014	3.84158415841584
0.10101005525773	3.85148514851485
0.10011630997500	3.86138613861386
0.09922263424384	3.87128712871287
0.09834906306243	3.88118811881188
0.09747555955640	3.89108910891089
0.09662166193888	3.90099009900990
0.09576783017439	3.91089108910891
0.09493311944577	3.92079207920792
0.09409847280000	3.93069306930693
0.09328247467315	3.94059405940594
0.09246653890956	3.95049504950495
0.09166879118687	3.96039603960396
0.09087110415686	3.97029702970297
0.09009115643657	3.98019801980198
0.08931126778587	3.99009900990099
0.08854868117311	4.00000000000000
0.08778615205294	4.00990099009900
0.08704049887562	4.01980198019801
0.08629490165855	4.02970297029702
0.08556576518821	4.03960396039603
0.08483668318907	4.04950495049504
0.08412365736672	4.05940594059405
0.08341068456852	4.06930693069306
0.08271337373589	4.07920792079207
0.08201611452106	4.08910891089108
0.08133413315713	4.09900990099009
0.08065220204415	4.10891089108910
0.07998517450723	4.11881188118811
0.07931819589271	4.12871287128712
0.07866575616809	4.13861386138613
0.07801336407449	4.14851485148514
0.07737515552768	4.15841584158415
0.07673699335653	4.16831683168316
0.07611266849210	4.17821782178217
0.07548838878296	4.18811881188118
0.07487760900902	4.19801980198019
0.07426687320391	4.20792079207920
0.07366930860209	4.21782178217821
0.07307178681557	4.22772277227722
0.07248711591660	4.23762376237623
0.07190248671133	4.24752475247524
0.07133039627597	4.25742574257425
0.07075834644373	4.26732673267326
0.07019853124917	4.27722772277227
0.06963875559723	4.28712871287128
0.06909091822871	4.29702970297029
0.06854311937150	4.30693069306930
0.06800697001919	4.31683168316831
0.06747085817523	4.32673267326732
0.06694611443616	4.33663366336633
0.06642140723000	4.34653465346534
0.06590779391506	4.35643564356435
0.06539421618429	4.36633663366336
0.06489146513010	4.37623762376237
0.06438874873729	4.38613861386138
0.06389659862290	4.39603960396039
0.06340448227227	4.40594059405940
0.06292267844054	4.41584158415841
0.06244090749940	4.42574257425742
0.06196920178302	4.43564356435643
0.06149752810779	4.44554455445544
0.06103567865974	4.45544554455445
0.06057386042647	4.46534653465346
0.06012163155494	4.47524752475247
0.05966943309420	4.48514851485148
0.05922659510173	4.49504950495049
0.05878378673781	4.50495049504950
0.05835011576468	4.51485148514851
0.05791647365897	4.52475247524752
0.05749175153062	4.53465346534653
0.05706705752909	4.54455445544554
0.05665107160759	4.55445544554455
0.05623511309224	4.56435643564356
0.05582765613158	4.57425742574257
0.05542022587577	4.58415841584158
0.05502109588101	4.59405940594059
0.05462199190860	4.60396039603960
0.05423099199868	4.61386138613861
0.05384001744689	4.62376237623762
0.05345695572103	4.63366336633663
0.05307391870684	4.64356435643564
0.05269860811452	4.65346534653465
0.05232332160467	4.66336633663366
0.05195557981896	4.67326732673267
0.05158786150329	4.68316831683168
0.05122751079756	4.69306930693069
0.05086718296575	4.70297029702970
0.05051405009364	4.71287128712871
0.05016093951517	4.72277227722772
0.04981485559370	4.73267326732673
0.04946879340097	4.74257425742574
0.04912959379676	4.75247524752475
0.04879041537136	4.76237623762376
0.04845793958983	4.77227722772277
0.04812548445173	4.78217821782178
0.04779957602927	4.79207920792079
0.04747368772900	4.80198019801980
0.04715419412794	4.81188118811881
0.04683472014159	4.82178217821782
0.04652149264803	4.83168316831683
0.04620828427503	4.84158415841584
0.04590117789927	4.85148514851485
0.04559409016293	4.86138613861386
0.04529296354259	4.87128712871287
0.04499185509319	4.88118811881188
0.04469657039895	4.89108910891089
0.04440130341942	4.90099009900990
0.04411172626315	4.91089108910891
0.04382216637732	4.92079207920792
0.04353816572270	4.93069306930693
0.04325418190586	4.94059405940594
0.04297562998138	4.95049504950495
0.04269709447332	4.96039603960396
0.04242386668755	4.97029702970297
0.04215065490784	4.98019801980198
0.04188262976699	4.99009900990099
0.04161462023251	5.00000000000000
0.04135167926012	5.00990099009900
0.04108875350479	5.01980198019801
0.04083078116358	5.02970297029702
0.04057282366025	5.03960396039603
0.04031970727604	5.04950495049504
0.04006660536036	5.05940594059405
0.03981823504801	5.06930693069306
0.03956987884440	5.07920792079207
0.03932614743568	5.08910891089108
0.03908242978523	5.09900990099009
0.03884323275865	5.10891089108910
0.03860404914892	5.11881188118811
0.03836928456139	5.12871287128712
0.03813453305809	5.13861386138613
0.03790410147837	5.14851485148514
0.03767368265884	5.15841584158415
0.03744748710281	5.16831683168316
0.03722130399125	5.17821782178217
0.03699924985883	5.18811881188118
0.03677720786329	5.19801980198019
0.03655920287705	5.20792079207920
0.03634120972802	5.21782178217821
0.03612716387349	5.22772277227722
0.03591312956414	5.23762376237623
0.03570295503156	5.24752475247524
0.03549279175962	5.25742574257425
0.03528640288733	5.26732673267326
0.03508002499843	5.27722772277227
0.03487733821774	5.28712871287128
0.03467466215027	5.29702970297029
0.03447559593179	5.30693069306930
0.03427654016324	5.31683168316831
0.03408101496457	5.32673267326732
0.03388549995927	5.33663366336633
0.03369343817420	5.34653465346534
0.03350138633244	5.35643564356435
0.03331271224133	5.36633663366336
0.03312404784986	5.37623762376237
0.03293868757147	5.38613861386138
0.03275333675522	5.39603960396039
0.03257121819974	5.40594059405940
0.03238910887494	5.41584158415841
0.03221016169828	5.42574257425742
0.03203122352669	5.43564356435643
0.03185537908598	5.44554455445544
0.03167954343043	5.45544554455445
0.03150673474066	5.46534653465346
0.03133393462171	5.47524752475247
0.03116409631356	5.48514851485148
0.03099426636733	5.49504950495049
0.03082733464611	5.50495049504950
0.03066041108315	5.51485148514851
0.03049632368878	5.52475247524752
0.03033224425416	5.53465346534653
0.03017094042225	5.54455445544554
0.03000964435655	5.55445544554455
0.02985106478047	5.56435643564356
0.02969249278194	5.57425742574257
0.02953657957592	5.58415841584158
0.02938067376351	5.59405940594059
0.02922737042666	5.60396039603960
0.02907407430413	5.61386138613861
0.02892332568551	5.62376237623762
0.02877258410638	5.63366336633663
0.02862433637085	5.64356435643564
0.02847609550439	5.65346534653465
0.02833029609949	5.66336633663366
0.02818450339748	5.67326732673267
0.02804110102108	5.68316831683168
0.02789770518555	5.69306930693069
0.02775664975443	5.70297029702970
0.02761560070620	5.71287128712871
0.02747684332537	5.72277227722772
0.02733809217340	5.73267326732673
0.02720158510632	5.74257425742574
0.02706508411790	5.75247524752475
0.02693078075742	5.76237623762376
0.02679648332913	5.77227722772277
0.02666433816920	5.78217821782178
0.02653219879864	5.79207920792079
0.02640216740677	5.80198019801980
0.02627214166499	5.81188118811881
0.02614418065546	5.82178217821782
0.02601622516020	5.83168316831683
0.02589029216792	5.84158415841584
0.02576436455745	5.85148514851485
0.02564041821254	5.86138613861386
0.02551647712028	5.87128712871287
0.02539447702331	5.88118811881188
0.02527248205302	5.89108910891089
0.02515238875092	5.90099009900990
0.02503230045264	5.91089108910891
0.02491407541519	5.92079207920792
0.02479585526172	5.93069306930693
0.02467946085870	5.94059405940594
0.02456307122278	5.95049504950495
0.02444847070169	5.96039603960396
0.02433387483372	5.97029702970297
0.02422103229813	5.98019801980198
0.02410819430447	5.99009900990099
0.02399707469288	6.00000000000000
0.02388595951476	6.00990099009900
0.02377652858004	6.01980198019801
0.02366710197302	6.02970297029702
0.02355932626240	6.03960396039603
0.02345155477628	6.04950495049504
0.02334540161185	6.05940594059405
0.02323925257127	6.06930693069306
0.02313469003098	6.07920792079207
0.02303013151635	6.08910891089108
0.02292712841553	6.09900990099009
0.02282412924460	6.10891089108910
0.02272265511797	6.11881188118811
0.02262118482778	6.12871287128712
0.02252120991188	6.13861386138613
0.02242123874127	6.14851485148514
0.02232273395741	6.15841584158415
0.02222423282991	6.16831683168316
0.02212716976755	6.17821782178217
0.02203011027479	6.18811881188118
0.02193446117531	6.19801980198019
0.02183881556080	6.20792079207920
0.02174455330179	6.21782178217821
0.02165029444516	6.22772277227722
0.02155739252501	6.23762376237623
0.02146449392668	6.24752475247524
0.02137292644966	6.25742574257425
0.02128136221587	6.26732673267326
0.02119110387758	6.27722772277227
0.02110084870582	6.28712871287128
0.02101187477900	6.29702970297029
0.02092290394387	6.30693069306930
0.02083519026459	6.31683168316831
0.02074747960398	6.32673267326732
0.02066100255821	6.33663366336633
0.02057452845986	6.34653465346534
0.02048926497039	6.35643564356435
0.02040400435882	6.36633663366336
0.02031993187250	6.37623762376237
0.02023586219624	6.38613861386138
0.02015295867160	6.39603960396039
0.02007005789083	6.40594059405940
0.01998830178599	6.41584158415841
0.01990654836042	6.42574257425742
0.01982591862134	6.43564356435643
0.01974529149850	6.44554455445544
0.01966576754752	6.45544554455445
0.01958624615126	6.46534653465346
0.01950780792124	6.47524752475247
0.01942940942954	6.48514851485148
0.01935216508315	6.49504950495049
0.01927500451238	6.50495049504950
0.01919888200305	6.51485148514851
0.01912276448716	6.52475247524752
0.01904766686717	6.53465346534653
0.01897257415328	6.54455445544554
0.01889856775448	6.55445544554455
0.01882465236271	6.56435643564356
0.01875171525877	6.57425742574257
0.01867878511324	6.58415841584158
0.01860696553404	6.59405940594059
0.01853525430849	6.60396039603960
0.01846447881521	6.61386138613861
0.01839371347393	6.62376237623762
0.01832453252137	6.63366336633663
0.01825580500169	6.64356435643564
0.01818824843747	6.65346534653465
0.01812205906538	6.66336633663366
0.01805776094803	6.67326732673267
0.01799669559520	6.68316831683168
0.01794161609928	6.69306930693069
0.01788838753500	6.70297029702970
0.01783540718155	6.71287128712871
0.01778265792174	6.72277227722772
0.01773015393001	6.73267326732673
0.01767787830335	6.74257425742574
0.01762584505009	6.75247524752475
0.01757403747357	6.76237623762376
0.01752246942304	6.77227722772277
0.01747112440045	6.78217821782178
0.01742001610289	6.79207920792079
0.01736912822329	6.80198019801980
0.01731847431345	6.81188118811881
0.01726803824975	6.82178217821782
0.01721783344546	6.83168316831683
0.01716790248800	6.84158415841584
0.01711821535532	6.85148514851485
0.01706874339858	6.86138613861386
0.01701908212934	6.87128712871287
0.01697004164018	6.88118811881188
0.01692121333965	6.89108910891089
0.01687259600178	6.90099009900990
0.01682418840944	6.91089108910891
0.01677598935430	6.92079207920792
0.01672799763673	6.93069306930693
0.01668021206574	6.94059405940594
0.01663263145890	6.95049504950495
0.01658525464226	6.96039603960396
0.01653808045029	6.97029702970297
0.01649110772579	6.98019801980198
0.01644433531983	6.99009900990099
0.01639776209169	7.00000000000000
0.01635138690877	7.00990099009900
0.01630520864651	7.01980198019801
0.01625922618837	7.02970297029702
0.01621343842571	7.03960396039603
0.01616784425775	7.04950495049504
0.01612244259150	7.05940594059405
0.01607723234169	7.06930693069306
0.01603221243070	7.07920792079207
0.01598738178851	7.08910891089108
0.01594273935262	7.09900990099009
0.01589828406799	7.10891089108910
0.01585401488698	7.11881188118811
0.01580993076931	7.12871287128712
0.01576603068194	7.13861386138613
0.01572231359907	7.14851485148514
0.01567877850206	7.15841584158415
0.01563542437935	7.16831683168316
0.01559225022641	7.17821782178217
0.01554925504570	7.18811881188118
0.01550643784660	7.19801980198019
0.01546379764535	7.20792079207920
0.01542133346499	7.21782178217821
0.01537904433530	7.22772277227722
0.01533692929277	7.23762376237623
0.01529498738051	7.24752475247524
0.01525321764823	7.25742574257425
0.01521161915214	7.26732673267326
0.01517019095496	7.27722772277227
0.01512893212580	7.28712871287128
0.01508784174015	7.29702970297029
0.01504691887982	7.30693069306930
0.01500616263286	7.31683168316831
0.01496557209356	7.32673267326732
0.01492514636236	7.33663366336633
0.01488488454582	7.34653465346534
0.01484478575654	7.35643564356435
0.01480484911314	7.36633663366336
0.01476507374023	7.37623762376237
0.01472545876830	7.38613861386138
0.01468600333372	7.39603960396039
0.01464670657868	7.40594059405940
0.01460758642203	7.41584158415841
0.01456858570480	7.42574257425742
0.01452975989901	7.43564356435643
0.01449108939877	7.44554455445544
0.01445257337468	7.45544554455445
0.01441421100286	7.46534653465346
0.01437600146496	7.47524752475247
0.01433794394805	7.48514851485148
0.01430003764462	7.49504950495049
0.01426228175256	7.50495049504950
0.01422467547504	7.51485148514851
0.01418721802055	7.52475247524752
0.01414990860279	7.53465346534653
0.01411274644069	7.54455445544554
0.01407573075830	7.55445544554455
0.01403886078483	7.56435643564356
0.01400213575453	7.57425742574257
0.01396555490671	7.58415841584158
0.01392911748566	7.59405940594059
0.01389282274065	7.60396039603960
0.01385666992584	7.61386138613861
0.01382065830029	7.62376237623762
0.01378478712789	7.63366336633663
0.01374905567734	7.64356435643564
0.01371346322211	7.65346534653465
0.01367800904038	7.66336633663366
0.01364269241504	7.67326732673267
0.01360751263363	7.68316831683168
0.01357246898830	7.69306930693069
0.01353756077579	7.70297029702970
0.01350278729739	7.71287128712871
0.01346814785889	7.72277227722772
0.01343364177057	7.73267326732673
0.01339926834715	7.74257425742574
0.01336502690776	7.75247524752475
0.01333091677587	7.76237623762376
0.01329693727935	7.77227722772277
0.01326308775032	7.78217821782178
0.01322936752521	7.79207920792079
0.01319577594468	7.80198019801980
0.01316231235359	7.81188118811881
0.01312897610098	7.82178217821782
0.01309576654004	7.83168316831683
0.01306268302807	7.84158415841584
0.01302972492644	7.85148514851485
0.01299689160059	7.86138613861386
0.01296418241996	7.87128712871287
0.01293159675799	7.88118811881188
0.01289913399206	7.89108910891089
0.01286679350351	7.90099009900990
0.01283457467755	7.91089108910891
0.01280247690327	7.92079207920792
0.01277049957360	7.93069306930693
0.01273864208527	7.94059405940594
0.01270690383881	7.95049504950495
0.01267528423848	7.96039603960396
0.01264378269229	7.97029702970297
0.01261239861194	7.98019801980198
0.01258113141278	7.99009900990099
0.01254998051383	8.00000000000000
0.01251894533770	8.00990099009900
0.01248802531061	8.01980198019801
0.01245721986232	8.02970297029703
0.01242652842614	8.03960396039603
0.01239595043888	8.04950495049504
0.01236548534084	8.05940594059405
0.01233513257577	8.06930693069307
0.01230489159084	8.07920792079207
0.01227476183665	8.08910891089108
0.01224474276716	8.09900990099009
0.01221483383969	8.10891089108910
0.01218503451489	8.11881188118811
0.01215534425672	8.12871287128712
0.01212576253242	8.13861386138613
0.01209628881248	8.14851485148514
0.01206692257064	8.15841584158415
0.01203766328382	8.16831683168316
0.01200851043215	8.17821782178217
0.01197946349893	8.18811881188118
0.01195052197057	8.19801980198019
0.01192168533663	8.20792079207920
0.01189295308973	8.21782178217821
0.01186432472558	8.22772277227722
0.01183579974295	8.23762376237623
0.01180737764362	8.24752475247524
0.01177905793238	8.25742574257425
0.01175084011700	8.26732673267326
0.01172272370822	8.27722772277227
0.01169470821971	8.28712871287128
0.01166679316806	8.29702970297029
0.01163897807278	8.30693069306930
0.01161126245622	8.31683168316831
0.01158364584362	8.32673267326732
0.01155612776303	8.33663366336633
0.01152870774534	8.34653465346534
0.01150138532421	8.35643564356435
0.01147416003610	8.36633663366336
0.01144703142020	8.37623762376237
0.01141999901847	8.38613861386138
0.01139306237555	8.39603960396039
0.01136622103879	8.40594059405940
0.01133947455824	8.41584158415841
0.01131282248657	8.42574257425742
0.01128626437913	8.43564356435643
0.01125979979385	8.44554455445544
0.01123342829130	8.45544554455445
0.01120714943461	8.46534653465346
0.01118096278948	8.47524752475247
0.01115486792417	8.48514851485148
0.01112886440947	8.49504950495049
0.01110295181865	8.50495049504950
0.01107712972752	8.51485148514851
0.01105139771434	8.52475247524752
0.01102575535983	8.53465346534653
0.01100020224716	8.54455445544554
0.01097473796192	8.55445544554455
0.01094936209212	8.56435643564356
0.01092407422815	8.57425742574257
0.01089887396277	8.58415841584158
0.01087376089111	8.59405940594059
0.01084873461064	8.60396039603960
0.01082379472115	8.61386138613861
0.01079894082475	8.62376237623762
0.01077417252582	8.63366336633663
0.01074948943106	8.64356435643564
0.01072489114938	8.65346534653465
0.01070037729197	8.66336633663366
0.01067594747225	8.67326732673267
0.01065160130584	8.68316831683168
0.01062733841058	8.69306930693069
0.01060315840646	8.70297029702970
0.01057906091569	8.71287128712871
0.01055504556259	8.72277227722772
0.01053148904134	8.73267326732673
0.01050725977745	8.74257425742574
0.01048348860473	8.75247524752475
0.01045979808830	8.76237623762376
0.01043618786305	8.77227722772277
0.01041265756594	8.78217821782178
0.01038920683599	8.79207920792079
0.01036583531425	8.80198019801980
0.01034254264381	8.81188118811881
0.01031932846976	8.82178217821782
0.01029619243920	8.83168316831683
0.01027313420122	8.84158415841584
0.01025018838884	8.85148514851485
0.01022724970911	8.86138613861386
0.01020442276297	8.87128712871287
0.01018167222530	8.88118811881188
0.01015899775491	8.89108910891089
0.01013639901253	8.90099009900990
0.01011387566075	8.91089108910891
0.01009142736407	8.92079207920792
0.01006905378885	8.93069306930692
0.01004675460330	8.94059405940594
0.01002452947747	8.95049504950495
0.01000237808326	8.96039603960396
0.00998030009436	8.97029702970296
0.00995829518631	8.98019801980198
0.00993649516202	8.99009900990099
